half_normal_density_log__,half_normal_density
2.584937124186375,13.26245517609195
2.584937124186375,13.26245517609195
2.584937124186375,13.26245517609195
0.48724969305015087,1.6278330172290743
1.233603159302469,3.43357900651265
1.719684053088434,5.582764328456521
3.096395294589253,22.118078252208754
3.1314466658263513,22.907094494316766
2.7050445407434376,14.954982781743038
2.7956563768395997,16.373372329237288
2.7956563768395997,16.373372329237288
2.657670571047822,14.263025666384825
2.6502604939137173,14.157726166565004
2.643447638601869,14.061599447172668
2.5605659187105325,12.943140008426997
2.4992157286900136,12.172943325840004
2.4992157286900136,12.172943325840004
2.8023040525833567,16.48257978502063
2.971860494033549,19.52821795210903
3.1457305856132654,23.23664563245207
3.1930480730451554,24.36257328766232
2.8503511483988966,17.293853483442877
2.8503511483988966,17.293853483442877
2.8597149652494256,17.456550503866794
2.8436304325853268,17.17801609993849
2.7531482971950236,15.691957142816907
2.1847940371488073,8.88881759860717
2.1847940371488073,8.88881759860717
1.8842874488044905,6.581662998928549
3.0207410379071917,20.50648213575333
3.0207410379071917,20.50648213575333
0.9573848323033332,2.6048753722215987
0.20828462454258256,1.2315636529097893
1.4017414623037379,4.062268097376205
1.4068880083290127,4.083228638034944
0.45924467632721944,1.5828779481685067
0.046609105337219126,1.0477123838457378
0.9910664345569634,2.6941060286827723
0.9849490906246483,2.6776755621607746
0.9849490906246483,2.6776755621607746
-1.1361914471552637,0.3210393919085067
-1.183036569228578,0.30634708067667343
-1.4900163004858349,0.22536898188560078
-1.7130433486469616,0.18031619168969748
-0.8356362892522577,0.43359849957508245
-0.8356362892522577,0.43359849957508245
-0.8305572692165463,0.4358063571721268
-1.8397247740372533,0.15886114280163066
-3.386123223316651,0.03383961155041489
-2.6320550389904858,0.07193049028463487
1.2175545941899961,3.3789148045150967
1.2175545941899961,3.3789148045150967
3.154254557611639,23.43556071807129
2.010814788461907,7.469400850228771
0.5375361040100055,1.7117840042360393
0.8759878458997661,2.401246183934459
0.8100840282705475,2.2480968824331224
-0.22943971909146393,0.794978889243188
2.5751183211274715,13.132870962663512
2.5751183211274715,13.132870962663512
1.4401228596298448,4.221214401978243
2.08745679781687,8.064379714377717
0.2211650150582909,1.2475292746958906
0.510916276347224,1.6668177611505046
1.757567368037639,5.798315057605989
2.0256282325135464,7.580871999226558
2.0256282325135464,7.580871999226558
2.3910188354059785,10.924618663241175
2.317345664565546,10.148700467837584
1.451332546419616,4.2687990997976994
1.431805560156267,4.186250900169391
1.0728248983880975,2.9236267942268053
1.0728248983880975,2.9236267942268053
1.3159145213685988,3.728158907691367
1.3159145213685988,3.728158907691367
2.8222655956275555,16.81490332134788
1.749204967148425,5.7500293960253455
1.6434844121603271,5.173163578738043
1.6878087440796923,5.407618237548824
1.6495850863624724,5.204819828376689
1.6495850863624724,5.204819828376689
2.3812611414175433,10.818537970537136
2.690668654864001,14.741529621196996
2.793679967968274,16.341043808623187
2.543510088302704,12.72425593840074
2.422836729771252,11.277806069535641
2.4302949308380835,11.362232658683205
2.4302949308380835,11.362232658683205
1.814886376719368,6.140378447862959
1.1556713788857496,3.176155105338025
0.9971439985601069,2.7105294872612307
1.06078461143051,2.8886365576180157
1.1021667653256417,3.0106824039031967
1.1021667653256417,3.0106824039031967
2.5110986923242002,12.318456822231646
2.5801306309966265,13.198862227574676
2.9186073742568817,18.515484356722855
2.178438425284348,8.832502870856072
2.099205529361534,8.159684706837274
1.949098956055267,7.022357276574721
0.10418648167139866,1.1098073943576068
0.8518871502001313,2.344066285706921
1.337748501299074,3.810454606450869
1.968350821215969,7.158860506825984
2.9090325390448215,18.339047669177088
2.9090325390448215,18.339047669177088
2.5973336592157796,13.427886938031811
2.211451193076229,9.128954660872791
2.3135767266430225,10.110522635911947
2.1422438194946567,8.518530244912952
2.440550127617084,11.47935411578057
0.24259405819780921,1.274551125507534
0.414890786523073,1.5142053600291638
0.4669685899898097,1.5951512989115593
0.5208872316952647,1.6835206601671762
0.6989500471080397,2.011639471584776
2.3437920025325845,10.420676969870573
1.6902283688226976,5.420718486889471
1.4752749603298687,4.372237799615005
1.4752749603298687,4.372237799615005
1.5434055109166125,4.680502663612228
1.9953453348390835,7.354742438188528
2.012550968168117,7.482380336502456
1.8749852547031653,6.520722969625465
1.3195433249999096,3.741712240592761
1.3195433249999096,3.741712240592761
1.3194054566149482,3.7411964123281827
1.069973518657478,2.9153022978360887
2.0952788630272208,8.12770717124424
2.0377444376545175,7.673282098879399
2.1035688186767443,8.195365558264468
1.4792754569229616,4.389763955325657
2.2775506808515265,9.752763501021118
2.2775506808515265,9.752763501021118
3.410978586803199,30.294875924241325
1.331929523974616,3.788346044494279
0.3742202750898886,1.453857363749537
0.20701899416912223,1.2300059344996155
-0.020753606749583486,0.9794602672394631
1.3904836183458074,4.016792177721216
1.5116301393005371,4.534116013917947
1.621416505479603,5.0602531185626765
1.621416505479603,5.0602531185626765
0.6964063149841309,2.0065289023544364
1.6910845442929932,5.42536156044854
1.9466408243729059,7.005116596280814
1.9466408243729059,7.005116596280814
1.9387816233956159,6.950277754091481
1.5884657507838598,4.896231123944622
2.4451967001548436,11.532817882808965
2.366180918678912,10.656615986613987
2.366180918678912,10.656615986613987
2.2445117960748955,9.435807833376838
2.2445117960748955,9.435807833376838
2.2445117960748955,9.435807833376838
2.3427809233181827,10.41014616462261
2.4140797059864654,11.179477215964589
3.644921262903276,38.2797586958336
3.620404574221813,37.35267669562395
3.476136008280942,32.33453998559168
3.1029478910795647,22.263484969638586
2.8207987199897406,16.79025603098798
2.8207987199897406,16.79025603098798
2.0521370954790936,7.784519603976258
1.1815437793953576,3.2594021187267437
-0.534554820081313,0.5859300763958519
-0.4569488529455059,0.6332127262003383
-1.1946540770478316,0.3028086845408797
3.4339005897785944,30.9973150603762
-0.4679107481253524,0.6263094204529569
0.42812914950891845,1.5343842331418787
0.4171347403358225,1.5176069820340636
1.2134897180366713,3.3652078117896695
2.3053880983549844,10.028069374534992
0.42897468776866843,1.5356821623632368
1.7239851343005779,5.606827963950042
2.4198689967407865,11.244386167154623
2.4198689967407865,11.244386167154623
2.5385669166360523,12.661512959384943
2.944267370511067,18.996739715302443
1.9073688276423835,6.735343613513803
1.8553945251769546,6.394220434003974
2.808727172090307,16.58879010038196
1.123602985040042,3.0759167442548083
-0.4142743187059965,0.6608196512084342
-0.3068735643509912,0.735743619248716
-0.5071052149210257,0.6022364028939466
1.367568553258458,3.925793723188052
2.7569844603371485,15.752269660801261
2.7569844603371485,15.752269660801261
2.482219196784736,11.96779385958902
2.5546010577960114,12.866165776997471
2.269594261015781,9.675474300442383
2.269594261015781,9.675474300442383
1.8954648730067167,6.655641713754311
1.4348568025017066,4.19904367318485
2.604350665408852,13.522441862102497
2.6774806615533318,14.548394757022844
1.0002143003492876,2.718864419626862
1.407201819364356,4.084510201315222
1.407201819364356,4.084510201315222
1.896252349184512,6.660884937237675
1.896252349184512,6.660884937237675
0.17996480724372077,1.1971752304843226
0.23368212245547337,1.2632428718358708
-0.4700662818737164,0.6249608433341588
0.7608383213070068,2.1400695345944105
0.6900446293754965,1.9938045135078006
0.7418664735228477,2.0998511757400276
1.062631666612774,2.8939769592313973
1.4032998543541986,4.0686036390326725
0.7256603774361093,2.0660950521085786
2.524331486448562,12.482547721386926
2.524331486448562,12.482547721386926
0.4782983821394317,1.6133267994740192
1.3188098744727585,3.7389688859578847
2.285049529659794,9.82617289896561
2.334405385451567,10.323319707931487
2.2330288402528664,9.328076589208463
2.071914281590089,7.940007990272515
2.071914281590089,7.940007990272515
2.253469047975179,9.520706402323444
1.9900339723762415,7.315782292596505
1.6874644700022028,5.405756855199908
2.7291005747091317,15.319102433571524
2.8976358408857528,18.13122954792846
2.4897636385736583,12.058425636902838
2.4897636385736583,12.058425636902838
1.8976415261111108,6.670144515010007
2.0934510558862542,8.11286485861166
1.7649603128974694,5.841340527605249
1.4291489176406724,4.175144287728768
3.4518591790140785,31.55901165210505
2.697670918059426,14.845115937582493
2.704414401501301,14.945562028731594
2.704414401501301,14.945562028731594
2.881358084793762,17.838482908840888
2.5847907948530935,13.260514631851091
2.604563769586464,13.525323858026603
2.507654757058331,12.276105823269242
2.513980681231879,12.354009685023048
2.2392584664719575,9.386368399279704
2.2392584664719575,9.386368399279704
1.7449908488848505,5.725849077277321
2.9913710000646483,19.91296446106385
2.57144095736429,13.084665308066333
1.4816145172717183,4.400043896147974
1.7040036045171287,5.495906841375095
2.078937412589255,7.995967983689104
2.544472372651708,12.73650618390744
2.3885705425947905,10.897904713033041
2.3885705425947905,10.897904713033041
1.9408273810699226,6.964510891957031
1.639892504018684,5.1546153820130325
0.3337575148456793,1.3962045436492068
-0.3519014894456659,0.703349405903552
-1.8426738853003246,0.15839333376563308
-0.0011533637343001946,0.9988473011340153
-1.1315468414298757,0.322533961462612
-1.368700750112351,0.2544373225570257
-0.054858409716651124,0.9466191705416923
0.14526266381412664,1.1563432599132237
0.5658133093867147,1.760879340189589
2.2099915881604617,9.11563971341924
2.2099915881604617,9.11563971341924
0.9532765180063445,2.5941956782788878
0.44179767811073645,1.5555009966950046
-0.5978514942117209,0.549992028656911
0.5227405478825736,1.6866436493075978
2.506069722839146,12.25666318815254
1.3540077436633982,3.8729161238537735
2.2230757636704968,9.235694036506278
3.2026745994481294,24.598232713626153
2.8328730811521465,16.99421651463938
2.789216839384164,16.268274139895684
2.434708177991142,11.41248781225601
2.4762241904315854,11.896261492106262
2.7447526255105457,15.560764119951845
1.1624590953346357,3.197787279066427
2.955294650856037,19.207381357490217
2.2026759765478965,9.049196566131783
1.981316990055181,7.252287889537165
1.981316990055181,7.252287889537165
2.4634441668684244,11.745194366765665
2.388974476861998,10.902307639373944
2.388974476861998,10.902307639373944
0.3446295962648322,1.4114670101771876
0.21583614483109123,1.2408990346206963
1.493669533470586,4.4534074998987245
1.468942976539699,4.344640326325574
1.5539642945816747,4.730184909142369
1.5539642945816747,4.730184909142369
-0.19955983156049828,0.8190912118414021
0.1637115386939135,1.17787449486739
1.1170245890540182,3.0557485557880577
0.6569313426156134,1.928864219945833
0.7344435305106949,2.0843218082392148
1.6238449293892347,5.072556491080247
1.6238449293892347,5.072556491080247
1.6925756220990953,5.433457230798662
2.110296188383748,8.250684679716278
2.751566840804183,15.66716060939475
2.1610223206675405,8.680006874521768
1.183623179212371,3.266186770453095
2.0660733444497974,7.893766082214802
2.1566471462330843,8.642113286329646
2.2946055882007363,9.920522469445537
2.8481561970029428,17.255935944398896
2.8481561970029428,17.255935944398896
1.9863478372539227,7.288864971460405
2.3664227699412415,10.659193614331205
2.560450782019788,12.941649863905383
2.3538185552611433,10.525685996520554
2.2836974516282034,9.812896124094744
2.2916000721960303,9.89075094220021
2.2916000721960303,9.89075094220021
1.9874536226537736,7.296929349841532
1.9031440186232833,6.7069480981194385
2.0217666095211935,7.551653980407462
1.7862782828326493,5.967202847392375
1.7368045807558805,5.679167077845954
1.7368045807558805,5.679167077845954
1.9952197932949987,7.353819170421935
1.1801953314612748,3.2550099466466134
1.4418003909538386,4.228301564169137
1.3844940515636104,3.99280524011562
1.6014805286396312,4.960370961869421
1.8088040117853001,6.103143777528182
-3.984775662092484,0.018596615780683345
-0.5170375379433407,0.5962844039236349
0.1687684815317415,1.1838460249756169
0.0677996513558639,1.0701508837210623
-0.2304597653285953,0.7941683874635388
0.7286681705086779,2.0723187936648606
0.7286681705086779,2.0723187936648606
0.8345701170313206,2.3038234609152557
0.04266373138139856,1.0435869103126556
0.04266373138139856,1.0435869103126556
0.2792478749793466,1.3221350274482033
0.8008231975368378,2.2273737425834557
0.8008231975368378,2.2273737425834557
1.7973397418406694,6.0335752280122446
1.4818390475279075,4.401031950051067
2.9501209214480615,19.108264187512287
2.683142805374277,14.631003511122225
2.683142805374277,14.631003511122225
1.4253381667461067,4.159264129779818
0.8669381562784457,2.379613682612819
0.43118613816309875,1.5390820051932173
1.2812094428641039,3.6009922873769735
1.6716313478563372,5.320840863199964
1.9718572624060884,7.184006691225185
3.1994636868478654,24.519376606046723
2.7946374798830202,16.356698046132777
2.4679388972203595,11.798104668066825
1.5697361162987555,4.805379964999036
2.4466901346887706,11.550054258804627
2.2424786987985095,9.416643406343821
2.908828919237982,18.33531385598513
0.49573908899225605,1.6417111614209168
0.471861723776501,1.6029757149729411
3.160790913466239,23.589245604963423
2.5421082506341124,12.706431093809817
2.3025690433891093,9.999839505238578
2.3025690433891093,9.999839505238578
2.3025690433891093,9.999839505238578
2.69595051366628,14.819598291535806
0.4083887525685421,1.5043918837154404
0.7868908574173583,2.196556391432477
3.429933092416027,30.874576937219494
2.162208507033494,8.690309089298093
1.7990546560884015,6.043931169373212
2.862918955985292,17.512570826335164
2.9393065400155094,18.9027334769035
1.0170409650853973,2.76500091275734
-0.07604815527145775,0.9267715765479577
-1.4934298515277007,0.2246009849068705
0.051176260775931404,1.0525083928805756
0.9930634058900256,2.6994914566732287
1.6252995286533078,5.079940397029279
2.727946172749662,15.301428235232272
1.4423276268962508,4.230531464519276
1.5004992672947886,4.483927189779725
1.7987214264400593,6.0419174878428645
1.7987214264400593,6.0419174878428645
0.9944963936575753,2.7033625678743163
1.9549382760297782,7.063483024029696
1.8438760993663161,6.320991630218714
0.6647060634316284,1.9439190484582611
0.6478782893874568,1.9114809142134048
0.7917570853096119,2.207271385067418
0.4081819329809738,1.5040807781789776
-0.1538349643187854,0.8574135131587366
-0.09131618840882351,0.912729070916742
0.20740601052236124,1.2304820590388965
0.5956818224120592,1.8142675316105281
1.2246627514988393,3.4030182264489905
1.2246627514988393,3.4030182264489905
1.1017720480026842,3.009494269908414
0.7828432890677454,2.1876836479356196
1.3500748459771426,3.8577142542848386
2.7539999187656123,15.705326443989097
2.7539999187656123,15.705326443989097
1.7081377698912947,5.518674860087695
2.7828837197184084,16.165570772641974
2.7828837197184084,16.165570772641974
2.6236804887372838,13.786370907308408
2.498921740877617,12.169365154856315
2.498921740877617,12.169365154856315
2.499055872881696,12.170997565669724
1.9693001285251428,7.165659692178035
2.1784932574376077,8.832987189285141
1.959846354907787,7.098236372187013
1.6799906060717196,5.36550556771074
0.875123068573481,2.399170538294762
2.5785908819692036,13.178554930379322
2.5785908819692036,13.178554930379322
2.5785908819692036,13.178554930379322
2.627306521659299,13.836451484131489
2.7330832695694514,15.380235400267697
1.3046906299546914,3.6865484096188545
1.3885309165462159,4.0089562335282585
-0.3802549386052889,0.683687088759931
2.2671982149756875,9.652319170015934
2.2671982149756875,9.652319170015934
1.0668440254890401,2.9061931401688073
2.2748708051506554,9.726662296710977
1.5382277440473602,4.656330744273291
1.6259474248429924,5.08323273748859
-0.8200050287756062,0.4404294396796078
0.7343708071951436,2.0841702349581666
1.815755328443747,6.145716459204767
1.1164759724529527,3.054072581177454
1.564208732613736,4.7788920580307055
1.619373531442447,5.049925705730155
2.1210669024119304,8.340030741640891
1.584983128986031,4.879209060614121
1.610722646470435,5.00642779830319
1.610722646470435,5.00642779830319
0.14886018244414412,1.160510718093026
0.44701971696496856,1.5636451293187177
-0.05845458496908035,0.9432210758412962
1.5358393753705064,4.645222979773171
2.47623935501848,11.896441895365248
3.208753843756316,24.74822684337491
2.858706068132957,17.438947521692064
2.94329469141374,18.978270967202732
2.7067860557171315,14.981049799651615
2.4580347734255135,11.681831521160918
2.4664048432723296,11.780019614292241
2.4664048432723296,11.780019614292241
1.6521432262958222,5.218151530735332
2.6031354255625345,13.506018832913028
2.6031354255625345,13.506018832913028
2.065627959377316,7.890251099454654
2.3045699697519426,10.01986847929731
2.5871785083752363,13.292214772314482
2.3388734728360094,10.3695484024992
2.302906008632854,10.003209671377409
1.8644718061585477,6.452526800823586
2.273868117681965,9.716914382186447
2.171760933671571,8.773720385213869
2.171760933671571,8.773720385213869
1.5035097797431134,4.497446448139103
0.47031939935346356,1.6005053119493704
0.5447033938059931,1.7240969287019
0.5725633742856869,1.7728055962329354
2.486541221982446,12.01963090602906
2.486541221982446,12.01963090602906
3.1681361154952064,23.763151283936704
3.1681361154952064,23.763151283936704
2.993837782915489,19.962146055523462
3.009519223967234,20.277648573885582
2.309074639766999,10.065106495059725
2.6234089166395593,13.78262742197719
2.6234089166395593,13.78262742197719
1.9560913751655689,7.071632617942225
1.9051083419518515,6.720135660810167
1.145798051855261,3.1449501889499483
1.6243132625675676,5.074932693967881
2.2341974898916694,9.338984214900163
2.8769611715880297,17.760220829639238
2.6985007614955476,14.857440172487237
2.6985007614955476,14.857440172487237
2.9541936446155166,19.186245548215616
2.0907554757553903,8.091025429484064
2.7207136999513035,15.19116030730313
2.210580528764532,9.121009864973477
2.210580528764532,9.121009864973477
1.5025960340159847,4.493338802621696
0.8063946279890257,2.239818034544797
0.7821534511422923,2.1861750212001754
0.5162497479955637,1.6757314357080213
1.6159227845210515,5.032529721978629
1.8328379582442207,6.251603296208978
1.8328379582442207,6.251603296208978
1.752228391526974,5.767440482367083
2.054317220264305,7.8015093412502425
2.1718955187587596,8.774901276600284
1.957027320208707,7.078254375755198
1.4236778469819833,4.152364151011572
1.4489329311166539,4.25856790452832
1.3776979416192603,3.9657616962546145
2.0491681074700114,7.7614417345268265
2.384990847282244,10.858963275439693
1.8645502739455313,6.453033136187347
2.648431476238783,14.13185510169915
1.0289547421345087,2.7981395282424524
1.053744641052474,2.868372056258441
2.2219676408490185,9.225465421499768
2.6103063761262426,13.603217914663174
2.9617024219092385,19.33085302637968
-1.4116853938250937,0.2437321521277381
3.391281704351317,29.70399962800309
2.5537969051956964,12.855823575243356
2.9544200665990212,19.190590227835578
2.52632847501576,12.507500133023978
1.7559263186183738,5.788807539335337
1.667204308891712,5.297337357228828
1.9020305635367727,6.699484368679496
1.7699827907468633,5.8707523292503225
2.6848810021234546,14.656457189204051
3.1749099243950263,23.924664742663975
3.0102724761089545,20.29292851020282
2.3267300898087857,10.244388474919841
2.606474753260186,13.551195243125147
2.740230756758557,15.490559235183076
2.6150975983484352,13.6685503407352
1.9117556900137154,6.764955543210948
-1.2903784984104314,0.27516661325121744
-3.5272705024035353,0.029385012826966334
-3.694395495423147,0.024862478602817095
-1.4084192504691928,0.2445295177233633
-1.5838853957509553,0.20517635615284038
-1.7225574837158137,0.17860877426627708
-0.5802576026863142,0.559754153817705
-2.9276664816762885,0.05352178660694369
-2.2160008966784157,0.10904431751505529
-2.2182261413829494,0.10880193700293754
2.019573362681159,7.535109488886815
2.0347289577876255,7.6501783231895795
2.0347289577876255,7.6501783231895795
2.347988498696477,10.464499186370313
2.47635952441062,11.897871569456253
2.47635952441062,11.897871569456253
2.4976316798376863,12.15367605311469
2.260609544744884,9.588932269040962
2.322454087792834,10.200676970990795
3.0662688602895876,21.461676586936996
0.28911182763366994,1.3352410370254943
0.27321317782631216,1.3141803690800011
-1.092236549403748,0.33546536918485736
-1.0385571828263394,0.353965020518108
-0.9848890780297295,0.373480651848913
-2.0427841585036175,0.129667193831226
-0.30819512587069164,0.7347719310074693
-0.373150394161965,0.6885616694012516
-1.1451263704422225,0.3181837062340317
-1.0578977567608778,0.3471849108197488
-1.1995699640729465,0.3013237640983956
-0.441444813195933,0.6431065806479168
-0.5001383232648807,0.6064467682137384
-0.6093028844612554,0.5437297794651377
-0.4501196183375931,0.6375518841638579
2.020566798119136,7.5425988531661075
1.7458117146736134,5.730551160522083
2.840828172411621,17.129946213179345
1.943972733308925,6.986451218824314
1.5645238807765338,4.780398354423807
-0.5758905079278319,0.56220399870775
-0.37648356773415387,0.6862703945716824
0.473274076512418,1.6052412816226183
2.449558699666532,11.583233906177878
2.476758559081093,11.902620180084435
2.476758559081093,11.902620180084435
2.6124868078960533,13.632911163463305
2.6124868078960533,13.632911163463305
1.903999337868112,6.712687133905828
1.3228854318820085,3.7542383629834095
2.309880637733593,10.073222220618094
2.421646965242145,11.264396114834037
0.6940615779857835,2.0018296312292363
0.7471050372279379,2.1108802429087032
1.2844253872181606,3.612591519438103
1.2928090545061603,3.6430055973999695
1.2284087216884478,3.4157897371947668
2.2653289109788375,9.634292904746504
2.566007006738035,13.013756714201508
2.566007006738035,13.013756714201508
2.23446713903746,9.341502803568646
3.07959678211663,21.749630787790906
2.691244196183054,14.750016422618213
2.5045199998897862,12.237683466381029
1.641555094420037,5.163192524231246
3.44390727357327,31.309052518472768
1.9725959991558601,7.189315741732513
1.9725959991558601,7.189315741732513
1.6312461039172472,5.11023864104754
1.678920886432749,5.3597690498119075
1.7820060289346435,5.941763821449356
2.8046086377088915,16.520609097285824
1.763645057808437,5.833662724990843
1.8958978774030268,6.658524259909172
1.8931868922459485,6.640497545590508
1.1627255655976365,3.1986395078254684
0.8937658809864909,2.4443173487727203
0.1539234841771312,1.1664016351829918
0.8780955639646854,2.406312671382571
1.1314373780285496,3.100109328193894
0.2379404838787358,1.268633686421688
0.20723329868519874,1.2302695585730856
0.22297397889053738,1.249788052441148
1.596266982401064,4.934577135577568
2.819674046301913,16.771383086759283
2.7126545395576733,15.069224320636861
2.0490337643593204,7.760399108337153
1.9644687519566368,7.131123188450595
1.4508649387659145,4.266803443295011
2.9489696941137034,19.08627888893396
2.9489696941137034,19.08627888893396
0.0783367083140094,1.0814867429493835
-0.03324026821394363,0.9673061187525884
-0.5565428162681189,0.573187256048503
0.2426346116022231,1.2746028139428367
0.7172719014446843,2.0488361525044017
0.5238044236005754,1.6884389833678397
1.3861944444483272,3.9996003532797637
1.5621903510202206,4.769256157996292
2.0484942138382176,7.756213110334537
2.742715691378763,15.529100128080284
2.742715691378763,15.529100128080284
2.498966296933589,12.169907385851046
2.498966296933589,12.169907385851046
2.7808684720778163,16.133025948238195
2.5464906924081,12.762238485236617
3.013080204647701,20.349985607652712
3.013080204647701,20.349985607652712
3.013080204647701,20.349985607652712
2.386813750751572,10.878776170278686
2.386813750751572,10.878776170278686
2.4493742491021067,11.581097569176354
2.1218828128323795,8.346838236405167
1.3419874741769768,3.8266413034267504
2.048740379785916,7.7581226609089144
1.8006354184652824,6.053492743671626
1.8006354184652824,6.053492743671626
2.1301097048395103,8.415790013692131
1.689504494846352,5.416795989711812
2.4597537712906803,11.70192983413645
2.9613580391110075,19.32419695930555
1.7128355716567936,5.54466149282089
0.6892156795894209,1.9921524345227157
0.7806329932324163,2.182853559807819
0.8294325280481383,2.2920177153848815
0.6671407908426754,1.9486577278057817
0.8933591599565391,2.44332339564762
1.6150852080519726,5.028316358257032
1.7178036598185882,5.57227639979173
1.854555611003037,6.3888584812742755
1.9795027094812925,7.239142133154044
2.025230095280849,7.577854372581975
2.025230095280849,7.577854372581975
2.207858859486409,9.096219243877442
1.682281627097201,5.377812145710305
1.6170212372777328,5.038060755358104
0.7492964662876459,2.1155111595239213
1.1897378165601988,3.2862195020926257
1.2588648902455368,3.5214220173946025
1.5397609456096006,4.663475313477486
1.7148526777841675,5.5558569509099
1.8652976733127677,6.457857931870113
1.9257295317374508,6.860151539071389
2.9986963257396484,20.05936898663441
2.9986963257396484,20.05936898663441
2.327038470157647,10.247548130174362
2.25724824381728,9.556755090995237
-0.05022222057092385,0.9510180652399794
1.2484334989056771,3.4848796116852045
1.9258208075615886,6.860777733634606
1.9258208075615886,6.860777733634606
1.5318983695594646,4.626952155376669
1.6722313162911249,5.3240341576065475
1.5627695476129058,4.772019295035179
0.6602851120508456,1.9353440456584798
1.7066287661638402,5.51035343925979
2.672579276876701,14.47726194493408
2.261795379614333,9.600309903951208
1.9737203711606597,7.197403753200937
1.7707044241415082,5.874990389161663
1.7593219356090124,5.808497523474643
2.004734465995303,7.424122278083647
1.394390026298221,4.032514094745241
1.579069675319491,4.85044122636394
1.5374488619920428,4.652705423844744
2.8535597992342026,17.349432540077203
2.669608098701369,14.434311258872274
2.740644716212502,15.496973026058464
2.740644716212502,15.496973026058464
2.740644716212502,15.496973026058464
2.6136713250819312,13.649069148846417
1.7788010088710902,5.922750833967248
1.913876812196146,6.779320069548847
2.0576924414780087,7.827885648974258
2.283455927869485,9.810526362727295
2.415694875064687,11.19754855207748
1.8829950077336595,6.573162082004782
1.911913147130167,6.76602081746901
2.0337702097601222,7.642847244702252
2.215116592533769,9.162477325781708
1.8032802711716303,6.069524531851236
1.124767195872672,3.07949984518649
1.716694426927973,5.566098874324099
0.7653516202242667,2.149750137402131
-0.13887627066513197,0.870335707854809
-0.22552831321456346,0.7980944635082093
-0.2329147940787006,0.7922210725749753
0.6934287215591982,2.0005631612712795
0.48080695831673315,1.6173790331928244
1.2287075487096024,3.416810619992909
1.7064133668729515,5.509166640858783
1.6137816350697631,5.021765851365916
2.37575568261045,10.759140610275589
2.37575568261045,10.759140610275589
2.37575568261045,10.759140610275589
1.9117443632088993,6.764878918313879
2.105039772453477,8.207429432709718
1.9462866846649847,7.002636245556716
